"# 文本key","文本value"
"string","string"
"6590facd597334f4c0da09a28a6bdea9","Try to make a gunfire"
"4548966fed37cdd01fd0fe97d1dfa2cc","The opponent refuses to make a mouthful of firing"
"f8f43394c982a6b1c9e83535e159017e","Give up temporarily"
"c3e6727b0c15249199de83a0af5a76c1","Destroy alliance"
"d150498745b8a7896ac8cf375e5c1a7d","We have always been on good terms. Are you really going to abandon our alliance? !"
"82baa2ffc0c2652437c3d3fe99fe9a11","Break alliance"
"ae37727a67aa1fd176bb650ebd03af7e","Alliance broken. Influence Relations -300"
"cd1a0632d956bcead7cda0e98eac1e96","I tear up the alliance with {0} {1} forces, and the relationship between the two sides has fallen sharply."
"c158b73c5975719955f65e1cb6d023df","Declare common goal"
"2637c4150423cb2a64b87d8306822ef9","Trade resources"
"a1f24de3a44f445cc8686a6b8d1bcbfd","We aren't on good enough terms. I object."
"afed4435606d8cd5abc396aff1a693c8","Coerce tribute"
"4921a3e70980080dcb1fc197ef3d3d72","I through diplomacy, coercion {0} {1} forces of tribute supplies, the relationship between the two parties is slightly reduced!"
"cc6805acbb41d175c65711a0c11799bb","I may not match your strength, but I won't bow down!"
"dec67b897405c89ff571673eb85c3e95","They resisted your coercion. Influence Relations -20"
"59d7cab99636a0f3489fe28578c31e64","Stop fooling yourself! !"
"86744b7b59276d071e541ffa1817161a","You can coerce a tribute again after 3 days."
"b1b26deae627e61d8e44217364f943d9","Declare hostility"
"577b340201584fae5a7e56b1d2512e6c","Are you sure you want an all-out war with us? ! ?"
"38cf16f2204ffab8a6e0187070558721","Confirm"
"e9a271ecc6a496505aa024a179666613","Your sects became enemies. Influence Relations -500"
"d40985fa9d26a5ce6904c374ace7450f","The forces of {0} {1} have become hostile!"
"09670502553caf1827ed998ef0914588","We're enemies. What's the point in talking? ?"
"e4d878cf3c1d03954a543903bd4f7b5d","How can I be of assistance?"
"7351eb31b6ae805cefeb468033f8dd76","Show goodwill together"
"397c8045fe835f847c059f21f417f457","I have a long-standing grudge with their Master. I'm afraid I can't say yes to that."
"47917c7cefea0a1d3855710489ff8a8b","Influence Relations among the three forces +50"
"9d15c06362cf3d823222d5348e9917bf","I United Ally, and improve the martial arts relationship with {0} {1}."
"475f576a113ae7133dc04cb07f05f445","Show hostility together"
"4e85989fece46e966de49c28e2bc98b2","They're my allies. Could we settle this peacefully for my sake?"
"4de16d8b29a25f7ff3613e0df3df2abb","Both your Influence Relations with them -100"
"1082142eefae59e21c4de6897b986cc7","I United Ally, reduce martial arts relationships on {0} {1}."
"e35c38839bf18b7099f8d425cddc6813","Denounce them as a demonic cult"
"07ca4d28088855c9e816ebab69188924","I hold no grudges with them, and they don't appear evil. I'm afraid I can't agree to this."
"78f08d0224211fe9f19341d16ad4f12f","They're a demonic cult! Why else would they have a grudge against me? I second your decision! !"
"4798c911a0897090a76c93e593f2f4f0","Both of you declare hostility against their forces. Influence Relations -500"
"75b24791eaa0bdf5982b36c6c6f8cf08","I United Ally, identifying the power of {0} {1} as a magic religion, and a statement of declaration of declarations!"
"6ecb88db63a630dbb9efd996a2abbae9","Huang"
"57c1ca82b3b374e1b63364f85fd428df","Changsheng"
"f28ecaf9b39e689d014f614a45071757","Hey, got any wine?"
"05e3de155103b8b6d9892cea100ba5d8","I... I'm sorry..."
"795176a0a5ca3bd8baed9347a1edf4bd","Never mind. Off you go."
"bac510b682b77df2f225d7f7cb2bbe8a","Cloud Piercer"
"4a7976c878223f8345b0b73662e41ba5","Rain of Sorrow"
"45a95353a037005d92272d8f894a3f3e","Last time it rained, I encountered Huan Changsheng. Uncharacteristically, he asked if I had any wine. Next time it rains, I should bring some and seek him out."
"d4abaa5a0e468161546e302f3ce3bdeb","Visit Huan Changsheng on a rainy day, bringing wine"
"a80170fef187fe1d5f4cd3f3090c5ae8","Bring some wine next time"
"e8c690454a578d5c880d97b14abde52c","Yes..."
"81b601ea1bec7c663cc76843aa6663a1","Share a drink with me."
"c98ac52520bdae13333a3c929305a7c7","[Comply] Give him the wine jar."
"43c914d1aa0477dd0e93398da1d38833","Haha... this wine burns like fire. The more you drink, the more it hurts. How can they call it Sorrow's End?"
"97de938f912026ea06d69f9e02d87ee0","The rain's getting heavier. Aren't you going to find shelter?"
"2cf23028bb90b166981178b82998012b","The rain... Haha... it happened on a rainy night like this. You... you know who I am, don't you?"
"284ec29d8ae5f0aad3de3385355a91cb","The indoor disciples and elders have spoken of you. But I don't know the reason for your gloom."
"13d1fb7d31d4fa0e348a3d210a1bc7a5","[Answer]"
"66a3887ed4056f2253dc3d1f5e2f5a4b","Gloom? Perhaps. After she's gone, I'm not myself anymore. I never drank before. But now, whenever it rains, I need to drink. It hurts if I don't... the pain becomes unbearable."
"c669eb3c53c74b902cff3ca25b7a839b","[Question] She... who is she?"
"f05a083248060ba303512602bad31e8d","Didn't you ask around? Still don't know?"
"7a74638eb6fc39b598738a491f00219b","The man is a surprisingly light drinker. He sways after only a few sips, his mind getting clouded."
"f42096c7ba8d60bb49667fac1631b92b","No one mentioned her."
"21a2058395dbe593c6aed1a946c7735e","She... Haha... well, she's right here."
"37e3948c858b4bfafcaf49b2b55544cf","He gestures at the unmarked grave, his smile one of anguish."
"7a38351d1f9dd4a6f5cd35f5400a6a2d","I don't understand. I've lived a just life. Never harmed a soul. Yet someone hated me. I was merely visiting a friend. When I returned... there was nothing... but blood. Everywhere."
"5de202eeab4837ad8afd8849ceba2e85","Tell me, was I wrong? Was I too soft? Too lenient? Should've killed all those villains... killed them all. Haha. If I had... would she still be alive?"
"9865da5e90dfa290bde134c4b186b638","[Agree] Evil must be eradicated."
"2d24b1fdf3743a2678c79793750e09c0","Evil left unchecked will only fester. The world is rife with villains. Good souls are outnumbered. If evil isn't purged, justice will never be served."
"0f49db8ca1b4edca9911b62023d4f4af","Hahaha. You're right! Kill them... kill... Hahaha! They deserve it! Kill! Kill them all! Hahahahaha!"
"b038daef581b249affc71e9a15bdbf0a","With a final, deranged laugh, he collapses into a drunken slumber. You decide not to disturb him."
"0a97d40e9fe8f123a5b81f1f57df9732","... I'll take my leave."
"441244f2d70ea6d5eeab26c83926d6a3","The grave must be the final resting place of his beloved. According to the elders, Huan Changsheng had made enemies of many villains. This was likely a case of vengeance. Perhaps questioning some bandits will yield more answers than chasing rumors."
"628e1c551e3e75e556bdf8f41a3a89b7","Finding the Culprit"
"e77fa4d196ed3029531173e0f369f1cd","Huan Changsheng's wife seems to have fallen victim to a vendetta. It's painful to see such a noble man reduced to such a state. Perhaps interrogating a bandit will give you leads on the murderer. (To be continued in future updates)"
"d905e306a570fdca7950a2b67241f647","Capture and interrogate a bandit for information"
"25de6a68da640d6644be192dbf01057f","Time to catch a bandit"
"4ad8181db001973c34b1afc92ba100c5","[Disagree] You can't kill them all."
"6cf1fee57221a4354230dd60f074b7c3","What about their innocent family and friends? Can you kill them too? You take a life, their loved ones retaliate. The cycle of slaughter continues. It's how things are in the martial world. An endless blood feud. What happened... it wasn't your fault."
"7f47a1ed5f2c060cd1309cc7eb233d78","Hahaha... The spring wind scatters the flowers. The flowers grieve their fall, but what of my grief for spring?\\nThe world is stained with bloodshed. I kill not, yet they kill me. What is there to be achieved?"
"7b975b383d1ea7cbbe2e16e016df9c3d","You may leave."
"26c0d85bc3e623ab5c9473b19f6e4ea1","... Very well."
"052f26cce3ffb527d1a15545dd9a8e84","The grave must be the final resting place of his beloved. According to the elders, Huan Changsheng had made enemies of many villains. This was likely a case of vengeance."
"eb4b3dd0ecf1a0526cb7181779bf700a","Huan Changsheng's wife seems to have fallen victim to a vendetta. It's painful to see such a noble man reduced to such a state. Perhaps interrogating a bandit would give you leads on the murderer."
"92de5c4993336851661fd8bc71dfe746","Time to catch a bandit (To be continued)"
"a5b46371d9bb77ccd59a23566e5910c2","Didn't I tell you to leave me alone?"
"fb5b0370d9791385305009433d0bd7e4","Leave. Next time, you'll face disciplinary action."
"c3f3b86f91a8c92ff4a2698d2d054c5f","He looks ready to lash out if I take another step. How am I supposed to approach him?"
"bd6a97ec0432e85e87e4128adbc4ccd7","He's impossible to deal with. Better leave for now."
"4851da0b898a99ca0fd81d69cc602e91","Oh? Are you a new disciple? Didn't the Master tell you to leave me alone?"
"e75c974e130adcbaf1a7505ec319a1d4","I... I wasn't aware."
"ed3b030618be3ad122f6760763c9ba71","The Master forbids coming here? Who is this man? Why is he here alone? Puzzling. I should ask around."
"378b9ab2a0c77da09f47a864d27ed265","The Strange Man at Bamboo Pond"
"cf7a683a9a3ed5757ab4f420448a8f25","Outside Bamboo Pond, a strange man guards a grave, refusing to let me approach. He seems connected to the Bamboo Pond faction. What secrets does he hold?"
"c3c76295302f9af414571e8597a37890","Ask Bamboo Pond members about the strange man"
"3443705fffa6d1638c1bde7357db2609","There's nothing for you here. Leave me be."
"27acc5962578aa3c81fa8597a60c9857","The man is haggard, his expression gloomy. Yet his Chi is potent, his energy unfathomable. Best not to provoke him."
"8d826b4d2e75aefec1c11ac1e45e395e","Tell me everything, or things will get unpleasant."
"2f471930c42d2f461dc27e121a24b33d","The bandit looks bemused, a look of pleading in his eyes."
"0c8af04b18c059853f55c5115b0bb7c2","I'm at your mercy. Of course I'm gonna tell you everything. Just... you gotta ask me something first."
"86082b00dc1301852e5609cf3207b5e3","Yeah. Back in the days, the Eight Bandit Kings of Mount Yandang totally rolled—I mean, they terrorized the place. Not even the Imperial Guards could touch them. But Huan Changsheng managed to catch all eight on his own and cart them off to jail."
"893e78f159f87cb83a05995b551c04cd","Have you heard of Huan Changsheng, the Southern Hero?"
"9f58e67fd6d2e558b808ae23190b0915","About the Eight Bandit Kings"
"b5eaa2e96b0080d16c4669f8aa7c50a2","The Bandit Kings used to rule separate territories. After a few clashes with the Imperial Guards, they somehow banded together and swore brotherhood on Mount Yandang. When united, they were unstoppable. Even Yun Tianjin was no match for them."
"0f5dfbf6315ed34db63b4810bb3309b2","Don't you know? Yun Tianjin, Commander of the Imperial Guards and Chief of Justice. They say the Grand Emperor trained him personally. His Wave Palm is legendary. Not even the mightiest sect masters dared cross him. Pretty tough, yeah? But even he couldn't take down those eight."
"267de6c51a957456e5b7ab675dd43fd2","What happened next?"
"4e8bbc4ed45c96451aaca7c424378e89","Later, at a banquet, the Eight Bandit Kings mocked all heroes of the world. Somehow, they started talking about Huan Changsheng, and made lewd remarks about his wife."
"e913e27450f5c10d832ee1477cb858d9","Back then, there were no such flashy titles as Southern Hero and whatnot. But the Eight Bandit Kings' reckless words reached Huan's ears. A few days later, all eight were dumped at the Imperial Guards' gate, bound and stripped of their Kungfu. Impressive, huh?"
"c2386a1707afccffa19868bf9876bb1a","What became of the Eight Kings?"
"24c950bc1c3d4c39eda4ede3375089d1","Some say they were executed by the Imperial Guards. Others say they escaped. But no one's seen them since."
"581495b424f89e9b744ccfca5adf6d9f","Ask about something else"
"44fc44cc173fdc03f469231804be6a31","About Huan Changsheng's wife"
"93326cfad392cd1fab4f70b0d94c0cc4","Everyone knows about the Southern Hero and his wife. A match made in heaven. Huan is usually mild-mannered, brushing off even insults with a smile. The few times he did lose his temper, it was because of scoundrels acting rude to his wife."
"4c770bb87d6747ddad0d0e1ab6d13c02","His wife is dead."
"ddb0e5456a925d2b4c664f2cca477a00","Yeah. Rumors are everywhere. Some say it was an assassin hired by the Eight Kings' men. Others say it was someone who resented Huan's ways. There's even talk that the Silent Raven had a hand in it. But it's all hearsay."
"d5a13f20f1f17b566f1630ba35fbbb3c","What's your take on this?"
"51489651f777e2034ad05e6ec53e16ad","Oh, c'mon. I'm just a lowly grunt. Barely scraped by under the Eight Kings. I won't have any smart take on this."
"384db366247173ba2c8b27a9b843e479","Then I'll speak my mind."
"c1e1d7dafe2fd60deae81b2a6c2a9375","The idea that the Eight Kings' men did it? Nonsense. The Eight Kings were strong only when they joined forces. As for their lackeys? I'd be considered a top fighter! None of us could've pulled off the murder at Bamboo Pond."
"3b2fa462f23b670fe4f08d9fe52f66ba","The third theory seems unlikely too. They say the Silent Raven always leaves a blood-stained cloth to make a statement. Besides, if it were them, Huan wouldn't have spent so long investigating the culprit."
"978890ca15ed487798b8bf33f92970ff","That leaves only the second theory. But Huan is a good man. Never heard of him making enemies, let alone someone who'd kill his family. So it's a cold case. No leads, a dead end."
"272bde62ae6f94e6eb0891de5bf0fa6b","Tell me something useful."
"fc218bfd36a532c98ea334579b6b3be4","But I... I've told you everything! I dunno what else you'd find useful."
"2de7e47f51115a842657dc2a77b3c1e9","What about the Eight Kings' friends?"
"27ef869cf1576753088069b969f086a1","Well, ever since the Eight Kings settled in Mount Yandang, they haven't received any visitors. But at that banquet where they slurred Huan Changsheng's wife, quite a few people showed up."
"278b3bebcb517e8a28077271fcbdbae2","Did anyone stand out?"
"304ccba96415809f89af14c803754210","Someone who stood out? Hmm... come to think of it, yes. There was a man in black robes sitting next to the Eight Kings. He never took it off that evening. And there was another strange fellow. Extremely ugly, with just bones in his face, as if he had no skin. He was drinking alone in a corner."
"33091bb0f338f88c08b02e434e4b8734","Any news of them?"
"381883cf9e9aa103b13cf3947a524cd0","I was just a small fry. So I never got a chance to get close. But I think the man in black and the ugly fellow were connected. I vaguely recall hearing the ugly one's name. Something like... Bonegrin?"
"7d247a5910b84ac7680d7e12ea43d361","Anything else?"
"044ed3b5a19f35e962aeea850a1e6bc5","N-no, that's all I know. I swear."
"cb5fbaf24570d7f4543cd5f5c6e030f1","Alright."
"3f77483b72b7c9c47f83d7573ee97e30","I'll verify your story. If it checks out, I'll let you go."
"03861ea2a84955e9d65dffb27b7b270b","Oh, for heaven's sake. Who knows how long that'll take?"
"d12b341e9581af5f15062ee1b5971e2f","The Strange Man in Black"
"93c2b8bf116d0076d7e4e695000708af","The captured bandit recounted the history between Huan Changsheng and the Eight Bandit Kings. He spoke of a man in black robes, and a mysterious figure called Bonegrin. Did these two conspire against Huan Changsheng for the Eight Kings? Or is the true culprit still lurking in the dark?"
"d65b2e7f57ebf30daaaab92cffc1ce9c","Journey through the world to uncover leads"
"b0b46bdbabe0874c70d734b54e35d957","The advent of what love is....."
"9f0bcf05bd3f637af9cfbe3ad54cb306","Wait...you!"
"6fb51cc7af60a6c0b1d78588a9996c1e","If nothing else, I will leave."
"c5248b3b25695182e947b23455f073ba","Thank you for the good wine, there will be no date, so farewell."
"8ba92eedc6ae2e9dc049d02be144ecc5","You see this person's expression is in a trance, and his breath is like a thread, you think he won't live long."
"4471418ede58ebac6ed17ea75a310216","Give him a jar of monkey wine."
"36e81b02a1afde16e5deb13b63e59e63","The aroma of the wine is clear, with a little fruity sweetness. This wine is not bad, but it's a pity that it can't be intoxicating."
"48670438cd3f84b7c67555bb836792a2","Your Excellency seems to have something on his mind. The things in the cup are just for fun and can't relieve your sorrow."
"78dce9c5471b2a518ee90a88a3fb9807","If she has knowledge in the spring, I don't know how she will feel when she sees you so depressed."
"b98c13bbe2af464a7c57115afd706947","She has already gone, leaving me to live alone. Although this world is big, there is no room for me."
"2d4395b030c0fab4f174f20abd90f240","The word love is the most heroic thing to kill..."
"d69bb679670468a2dcba42e51056cecf","Besides, now that I have no desires or desires, what reason do I have to survive in this body?"
"b436d2edf8c4be64fbbc80741d8dc3c3","You still owe me a pot of monkey wine."
"2d0426471e4fd36ab9bdbe7bbefd2396","Huh? It's just a pot of monkey wine. I'll find it and return it to you."
"896a1d721caf3f8e60a300004e8c6709","I don't want wine."
"e7407d44c5d4664d6fb9480341f2e1e2","So how are you doing?"
"331f2c8b73fb2ec94ad762a0fcee5604","Why don't you follow me first, and I'll tell you when I think it over."
"348c80de7be4445d5df4659b2e6b610f","Hahaha, this is the first time I've seen people persuaded in this way. Ha, what you said makes sense. If she knew something under the spring, she wouldn't want to see me like this. Well, I'll stay with you for a while. "
"73c4151673de377b3f937e898b43463b","Don't worry, if I want to ask, I won't force you to stay."
"1a034700b7d8bc1fdbdd5a67703b202d","Leave him alone."
"54ccfbac79429369133dfecb1f23c34f","Wandering dust covers empty seats\\nLonely tents cover empty beds\\nEverything is endless\\nIt only hurts the survivors"
"a840976937e47c27307e46daadd87354","Mao Ren"
"14740b11d47bb11092fa87bc1deb9103","Wu"
"e647d10f148d86acf6a75343e1c2e41c","Ming"
"5bc4e5351e34e6a25d5fe44b7d5c5e35","I see a soul in the creature's eyes. Why resort to violence?"
"cc0348fd3bd4f13fcec7c448e8120995","Three villagers have cornered a creature with white fur, ready to strike it down, when a large monk steps in."
"dd1b784612a929440b99c8b956810256","Master, this beast has repeatedly stolen from our village. We're already struggling to get by, barely making ends meet with what little herbs we can sell. And now it has taken them all. How are we supposed to survive?"
"a4c4e06091458c8c919ea3cc966aa801","Indeed, Master. If you wish to show compassion, show it to us poor folk. Why waste pity on this beast?"
"8c81ed33771013c4b3f1822675d5e88d","All beings possess souls, and humans are the most enlightened. I can see a spark in this creature's eyes, a sign of awareness. Calling it human would not be too far from the truth. That's why I ask you to stay your hands."
"811be813a7e73f74fa17e0fdb76861b7","(What's going on? Best observe for now.)"
"3128c02cebb2a80b316451bd40d02365","Come on Master, surely you jest. This beast is anything but human."
"19ab68b6f037c0a84b939db971937ff9","Observe the situation"
"ef3831594a33709857b793d6cd7e841e","Humans have two hands, two feet, and intelligence. So does this creature. How is it not human?"
"a7541f60543f3be37b7dcfe4aeeef98f","What human looks like that? Covered in fur, with a monkey's face... it's hideous! This thing's not human, but a monster! An ugly monster!"
"2e57877d6774e4168a991b031fe0a67c","Are ugly people not human?"
"c4330a42e0d544813d870fb72f238dc1","Well, uh..."
"2dcbf945beda2fc975631e125b1cd366","Master, you're twisting words. Humans can speak and communicate. This monkey can't talk. How can it be human?"
"d4b07cd4259752555e10ab32ad534feb","Are mute people not human?"
"7cb58ea8d99a34fef17c14a18c12659c","What? Well, uh..."
"4d3399d85814a5f2a98677bee2dfe4ec","This is getting interesting."
"a7b706fa9ebceb110e6a0055fe2742a1","No, Master. Humans can distinguish between good and evil. They understand the ways of the world. That's what makes someone human, not appearance or speech."
"b55dbc2bf5141be189303a5ce8a89af9","You make a fair point."
"4937d9bd98832f4e34edcc4d9fb1d324","Hearing the monk's words, the creature bows to the villagers in apology, leaving them at a loss for words."
"90ef85f65d2fcd8bb085d49a4fb468ed","If you truly repent, and promise to stop troubling the villagers, call out three times as an oath."
"7df0c9633d2d11eaefbb2b0c4a448a82","I was wrong. I'm sorry. Forgive me."
"ac144089ce1b8626afbb61ef9f895053","The Master doesn't speak the beast's tongue, yet the furry creature seems to understand him. Fascinating."
"0e0951ea46de56e023f6092b03946e2a","It actually did it! Does it... does it really have wisdom? Is it truly a human?"
"2209bb2a2eb1969329e5396b04c3b8ad","Seeing this curious scene, the three villagers are at a loss. It's true that the furry creature has stolen the herbs they rely on for a living. Yet their kind nature forbids them from harming a sentient being. Caught between their livelihood and conscience, the good-hearted folk are unsure what to do."
"14f5cae65e87a04ad541204e98168d84","(With that being said, the villagers have suffered real losses. Words alone, while convincing, won't make up for that. Is it really fair that they forgive and forget, denied even the right to be frustrated?)"
"ceec597b0ef09797e9d4cfcfe5d5965d","[Think]"
"3a8b6aed32452b36ef07489b386c5757","Buddha have mercy. I have some alms collected on my journey. Perhaps they can compensate for your losses."
"0b00f7383bbac18b13c881f1d511a6fa","Well... this fellow has stolen herbs worth 2000 coins. You only have 1000 coins here. That's not enough."
"82009c287f2d85b753992fb57e0f7888","You can see the turmoil on the villagers' faces. They want to be kind, but their own lives aren't easy. It's not a lack of compassion. It's the harsh reality of life."
"b8904e99b62d716b9abb57b800c58773","[Persuade] Speak up."
"12b682a848c0266cb5c062b1456f9d28","The world respects strength as much as reason. The master has kindly asked you to show compassion. How can you not listen? If he were to use force, you'd learn the hard way how money could cost you your life."
"4ad749729521aed7ec725a64728ebbad","My friend, that's not—"
"af52d4d266e4b89ea8cb10c973fd388e","The monk starts to speak, but you silence him with a look. After a moment's reflection, the villagers nod reluctantly."
"a513d5c19a0ad82b2e0424106c32b2e3","Fine. Consider it an act of charity. But let me be clear. If this fellow causes any more trouble, no amount of pleading will help."
"103b87e80ee58606fa613f4359b8da55","Sow good deeds, and you will reap good fruit."
"3e7672a06c3bc782b6569ecf29073cfe","Think of it as making merit."
"30e9585eb5152d7e554a1e1dcab7a03c","Alright."
"d86a6c07a49fb468d3ef2380fd275cd6","Is it really human?"
"fdaf067ee4fd0d664cc8ae7d390f79ee","[Offer] I'll cover the cost."
"51770d327cb31498ab2273ce26951305","I'll cover the rest. Count the money and see if it's enough."
"102db80210ad430d148a927585098ee7","My friend... my deepest thanks."
"a22fff3697565d6940b7e7f990e24492","The villagers count the money you offer, visibly relieved."
"013ca5f238ed4bcac479211dbc655185","It's enough. We don't want to make things difficult. Good to see things turned out well. We'll take our leave now."
"404f84aae0b568810f34a9aab709d89e","Chatter chatter!"
"a67c586749fbe1bc2537ef4258797916","Amitabha. Thank you, my friend. I'll make sure to repay your kindness."
"1682393204bf207c418f51ae1075abfd","Where do you hail from, good Master? Monks are rare in these lands."
"4588ebfb19387248e35c365cb0b6caed","Don't worry about the money. It's nothing."
"be9d37835a841f9c5cd478cb4657cf56","I've left my mountain to search for my unruly disciple. I'm just passing through."
"119a506daf18227931590f870c14e43d","Your disciple?"
"c29fbfe5fb7e9a53e367afec53adfe69","A simple child, unaware of worldly matters. He took the words of fellow disciples to heart and ran off with our sacred manual. I seek to bring him back."
"0dc7d5737161664a39c57a982e1bfdb6","Do you know where he might be?"
"935ab0a9a65f99b8d50104308dbc28c9","No. I'm simply following fate. In the meantime, I get to travel the world and observe humanity. After years of isolation on the mountain, we have become less grounded. Out of touch with the world. Perhaps that's why my disciple went to such extremes."
"e7cf370cfa77ca5779649c74812c55a2","What does he look like?"
"2d2eda5a7c0fc6d515630d51a6685e4a","He is a stoic person who speaks with twisted reason. He has a volatile temper and is quick to violence. If you happen to see him, it's best to keep your distance. Just send word to me by messenger pigeon. And you, return to where you belong. Do not trouble the villagers again."
"1967b6ded8d2f013285c5127c41fcead","And you, return to where you belong. Do not trouble the villagers again."
"f9d3e62c392bd50da7260b64459f810f","Chatter chatter!"
"bb9fc41772340231c73f2ded83d2b20d","Good luck on your search, Master."
"af6f27dfebe8039261f61594579a8a95","Till we meet again, my friend."
"8fac5b75b5804d80e2222c963ce49003","Ah, Buddha have mercy."
"235f800968d1b5a0aad8f6a2700eeede","Tainted Enlightenment"
"ad4cc95a7e21f245ddc3445a6afe02a0","Flawed Enlightenment"
"e8d739f3536519f1da4d494477fe0d9e","While passing through Boulder Hamlet, I met Master Wuming. He was searching for a runaway disciple who stole the sacred Sumeru manual. The Master described the disciple as stoic and volatile, and asked me to send word by messenger pigeon should I come across him. (To be continued)"
"d77e948ef69bd821a4e34ec16845c23f","Find Master Wuming's disciple"
"2a84528fbca7cc15bc0f65d1c6f2cf11","See you (To be continued)"
"6f71af87beec6f042eb365b0c59f930d","Amitabha. Thank you again for your help."
"87a7433a21d7136c9d3ab2291bad44aa","You saw a man come to you in a daze."
"eb377b7b9b6a7530d7d798a0170af09a","This world is dangerous, let's stop killing people. You have killed so much, what will you do if their family members come to seek revenge?"
"44c7bf2186676111e18266626d24a441","Come one, kill one. Come two, kill a pair!"
"bdc5d429dcb2fb8c951b41362fb0ef86","You are bloodthirsty, and they are looking for you to seek revenge, so you are naturally not afraid. What if they find me? Don't you worry?"
"3055254eea6225c653b6b7e7176fe768","Kill them all and no one will seek revenge."
"38f5d749c0d42db07244e389b0d86ab5","You... well, you and I may not be suitable. When I'm not around in the future, you can do it yourself."
"823472e2bb4086621c0b42ee77507f75","If you don't agree with my idea, let's break the law."
"f816d3a691ef3af3ea81681d249f272f","well....."
"92ac6dcecc84cb830d2b0b8770a070fb","You don't have to be so decisive, I will definitely change it in the future."
"04d29706c690024d08bd6cc4429e517f","If you can really do this, it will be the blessing of martial arts, and also my blessing."
"dfa54f3c0b0ca35cae0b5bc6519939c7","I will definitely do less murder in the future."
"241144bfe846d40012dacae112f4936b","You are my true love, how could I not worry about you."
"8691ed3d2672c4dd20c18af4359d74dd","If you really love me, you will have to forgive and forgive others in the future, so don't do more evil."
"5527e0f841c90e99a2d2fa76d5f4ff93","You are right, I will commit less murderous crimes in the future."
"0aee91a918bfac1880f7229aa76b0e5c","That's all you're afraid of?"
"e4eac9dcc0a2ae073af5f40658fcdb27","You... well, that's all I have to say, so do it for yourself."
"b298a441157bfa0580d43aa488f5c203","baffling."
"a64aea67998bb359f569f4aaf415cd0c","You are right. I did kill too much."
"a28a988d711fb9f8a619f9fda0e3259f","You and I are my best friends. There are some things that I have seen through my eyes, and I have to say them now."
"628eb90aae848f3ce7d5b413f20122f2","You and I are close friends, why can't we just say it?"
"f87f72b5685272811b602bfdab8834a1","There is a widespread rumor in the world that you are a murderer who kills innocent people indiscriminately. Many people with lofty ideals even want to get rid of you. If you continue to act like this, your life will be in danger."
"4a5995c2ab5cad8ccba948bae8b87814","My magical power is so great that these swarms of insects are nothing to worry about."
"61bf7671fa1cdaea871c193a4acd53bd","It's easy to dodge an open spear, but it's hard to guard against a hidden arrow. Even if you are invincible, can you still prevent poisoning and assassination? Alas, I'll stop here. Just take care of yourself."
"a8a12ac862c00ced1447b9ebe570c615","Repeat it again, I am invincible."
"23a9fda713bcdb98d04b949499c9d67f","You're right, I did kill too many people."
"a3d6011e563eca56154d0d51a1ae4bf7","You can think so. As your friend, I am very happy."
"97d8d7bc1b8bf6b06d69143ee891b9c1","If it's hard to speak, then don't say it."
"f45a0e224a2c98dc4cfada47dd3fdff0","Well, then you can do it yourself."
"8f02d060ae7862573cbbe8d40e9b6067","You and I are blood relatives. Seeing you killing so much, I can't help but worry about you."
"844458dbcc23803d49567a810dca0674","Well? We are close relatives, so why can't we just talk about it?"
"19858153ea5cf6edafcc67aee9e6d722","I don't know since when, you have repeatedly committed crimes. I often hear people talk about you killing innocent people indiscriminately. In my memory, you should not be such a person..."
"1c0f6d1a1b029c4eb4ca1d53500910d3","I have become like this..."
"dcfa7d5c0f7402009e87cb1be643a705","I heard that many people with lofty ideals in the world are eager to take a chance on you and want to kill you to make your name famous. As your closest flesh and blood relative,"
"db6706801b003e5cbf55ea334170dff0","Although I was at fault, they dared to plot to kill me! Damn it!"
"50e21a094a0a51310e3e81ec0472321a","Oh, just a word from me has made you murderous again, that's all, just take care of yourself."
"4b1c6f3aece268d6b7e50512a769d984","Am I wrong? They deserve to die!"
"3c665acabb881ce8f38e64db83e3f54a","I just wish I could turn around now, in time."
"a2cb135d7720428c63fc663dc738c7ab","You can think so. As your blood relative, I am very happy."
"15039cfd653375bcd7c3fe6b95eed982","You misremembered, that's how I am!"
"14273b4721d7ce1745f0cdf73b436131","Even if you are a close relative, please do not point fingers at my behavior."
"8aef62bde27c4be2ca3f2f4ebdb5ccb0","Recently I heard that there is a murderer in the world who kills innocent people indiscriminately and is a bloodthirsty maniac. Is that you?"
"6b65e9863d6b877c5bcb214e75871b1a","What if it is? What if it isn't?"
"aa1cbf7413029c84717cf8dcf8ca82aa","Recently, people with lofty ideals in the world, everyone wants to kill you and then hurry up. Although everyone says that you kill innocent people indiscriminately, I feel that there is no end to the sea of suffering. If you can stop killing now, you can also accumulate some blessings for the future. "
"732d9d7b0dd5618c67019603c670a47a","It's a joke. This world is a killing ground. You kill me and I kill you. How can you be innocent?"
"5862da079249f5d7eb804c1821bf9851","Hey, you're stubborn, so take care of yourself."
"05aa0d2ef5b1d5a826171ad09b5fb3d4","What you said makes sense. I will do my best to kill as little as possible in the future."
"65a4c8c6f8c944856cb6ae81ae09c2ed","It is a blessing for the world and the common people that you can think so."
"fdae52f31dcee9e0f2085c565c7e2bca","The world is vast. There's plenty of room for both of us. Must we fight to the death?"
"eed83250f90af4704dde7cfa24b2c41d","Heh! Did you know you had this day coming when you murdered my sister for Mount Beimang's techniques?"
